iter	Logloss
151	0.02982632439
152	0.02962712261
153	0.0295218829
154	0.02927498007
155	0.02909172784
156	0.0288036754
157	0.0286618215
158	0.02831338475
159	0.02813913086
160	0.02796884722
161	0.02773895925
162	0.02744136659
163	0.02727545946
164	0.02703166256
165	0.02665378925
166	0.02648750266
167	0.02612261646
168	0.02599227756
169	0.02576379091
170	0.02557114225
171	0.02548863619
172	0.02525066757
173	0.02506006654
174	0.02492485372
175	0.02474406225
176	0.02457080242
177	0.02433766183
178	0.02421627218
179	0.02407427866
180	0.02390435184
181	0.02371502643
182	0.02352839619
183	0.02330008102
184	0.02319029038
185	0.02303732167
186	0.02288522125
187	0.02274418057
188	0.0225062591
189	0.02229581142
190	0.02211652378
191	0.02195690304
192	0.02174445302
193	0.0214921589
194	0.02140794288
195	0.02127228036
196	0.02112469132
197	0.02099661601
198	0.02079344315
199	0.02063836162
200	0.02045216603
201	0.02029928151
202	0.02017140555
203	0.02004801882
204	0.01984124268
205	0.01974858238
206	0.01963392971
207	0.01949399278
208	0.01933337363
209	0.01921560493
210	0.01912103569
211	0.01893355595
212	0.01883819245
213	0.01872508998
214	0.01858241897
215	0.01850501655
216	0.01834787134
217	0.01823605811
218	0.0181074711
219	0.01804388333
220	0.01796513308
221	0.01788438948
222	0.01774890667
223	0.01764401711
224	0.01753514174
225	0.01740902699
226	0.01733299322
227	0.01723454859
228	0.01713026024
229	0.01699067969
230	0.01687478305
231	0.01671710754
232	0.01663734805
233	0.0165575353
234	0.01647227172
235	0.01637501417
236	0.01630030736
237	0.01617593148
238	0.01605260784
239	0.01589879624
240	0.01583199903
241	0.01574712471
242	0.01566100156
243	0.01557581297
244	0.0154120464
245	0.01533809972
246	0.0152592159
247	0.01518650826
248	0.01513090266
249	0.0150356037
250	0.01494567634
251	0.01488289182
252	0.01482263822
253	0.01473873142
254	0.01460743791
255	0.01453543567
256	0.01445252083
257	0.01434451053
258	0.01427443442
259	0.01416502813
260	0.01402888072
261	0.01398403656
262	0.01390703256
263	0.01380166478
264	0.01373006575
265	0.01364908673
266	0.01356480066
267	0.01348037517
268	0.01340620896
269	0.01330724821
270	0.01325428631
271	0.01319991298
272	0.01314240364
273	0.01307919406
274	0.01302593253
275	0.01296256
276	0.01289796983
277	0.01284380439
278	0.01279002527
279	0.01271005607
280	0.01265448471
281	0.01260146095
282	0.01252682023
283	0.0124401784
284	0.01236361452
285	0.01232411931
286	0.01225624476
287	0.01217934367
288	0.01210780179
289	0.0120165942
290	0.01196421696
291	0.01187093199
292	0.01180791917
293	0.01173552163
294	0.01163088547
295	0.011527571
296	0.01146556243
297	0.01141260164
298	0.01136833156
299	0.01130613946
300	0.01125431866
301	0.01116366447
302	0.01112017826
303	0.0110436048
304	0.01097541892
305	0.01091284127
306	0.0108459785
307	0.01079960921
308	0.01073700511
309	0.01068905642
310	0.01064438191
311	0.01060684393
312	0.01052284613
313	0.01040682808
314	0.01036581809
315	0.01032943351
316	0.01026166405
317	0.0101757011
318	0.01013038866
319	0.0100736174
320	0.01002696319
321	0.009994834961
322	0.009947893754
323	0.00989111744
324	0.009829087874
325	0.009788465359
326	0.009724263342
327	0.009646189844
328	0.009609955294
329	0.009537397741
330	0.009468553547
331	0.009408416925
332	0.009361727815
333	0.009297663551
334	0.009245140481
335	0.009131845374
336	0.009080482916
337	0.009034372517
338	0.008992182563
339	0.008940911194
340	0.008899017436
341	0.008860675127
342	0.008810244955
343	0.008768999083
344	0.008729532552
345	0.008694372932
346	0.008613649619
347	0.008577888126
348	0.008548056873
349	0.008426112184
350	0.008396158411
351	0.008337525809
352	0.008308918473
353	0.008273358167
354	0.008206633875
355	0.008178803614
356	0.008147025725
357	0.008098443726
358	0.008038375416
359	0.008000376666
360	0.007957225607
361	0.007932204818
362	0.007899382882
363	0.007873504398
364	0.007832478373
365	0.00778912108
366	0.007745402549
367	0.007713019164
368	0.007677067008
369	0.007612355478
370	0.007565286012
371	0.007503102455
372	0.007477113319
373	0.007438472665
374	0.007412028703
375	0.007387915172
376	0.007363544777
377	0.007295703371
378	0.007259648379
379	0.007216807322
380	0.007177514942
381	0.007141250818
382	0.007107826675
383	0.007069274735
384	0.006983556371
385	0.006945810702
386	0.006912649133
387	0.006870182147
388	0.006825148343
389	0.006772702665
390	0.006740693894
391	0.006711180447
392	0.006683027609
393	0.006640478996
394	0.006619078349
395	0.006605592458
396	0.006570879548
397	0.00654091086
398	0.00648771752
399	0.006445686922
400	0.006426255348
401	0.006391628555
402	0.006363375419
403	0.006339878579
404	0.006311388502
405	0.006283652237
406	0.006260749003
407	0.006237177987
408	0.006206515772
409	0.006171552743
410	0.006124297135
411	0.006109433438
412	0.006084092529
413	0.006053885288
414	0.006029417456
415	0.006013014616
416	0.005971817633
417	0.00594533978
418	0.005905782372
419	0.005875893359
420	0.005856023044
421	0.005841322772
422	0.005812568376
423	0.005787910168
424	0.005743771513
425	0.005723477224
426	0.005682790523
427	0.005663250162
428	0.005641157134
429	0.005618011227
430	0.005582453638
431	0.005552185901
432	0.005531130572
433	0.005510279684
434	0.005495743291
435	0.005473441296
436	0.005432519165
437	0.005403067788
438	0.005384209382
439	0.005356849212
440	0.005329951265
441	0.005299080199
442	0.005268965521
443	0.005247049274
444	0.005224157077
445	0.005200580843
446	0.005167366336
447	0.005147219124
448	0.005119572081
449	0.005069141944
450	0.005053085413
451	0.005014581476
452	0.004996707435
453	0.004963745116
454	0.004948856732
455	0.004926629236
456	0.004912102034
457	0.004898402348
458	0.004863133193
459	0.004833983322
460	0.004817281219
461	0.004803938227
462	0.004785227473
463	0.004764666722
464	0.004740820703
465	0.004722668731
466	0.004699215882
467	0.004682319159
468	0.004666439971
469	0.004649042426
470	0.004631942219
471	0.004607112235
472	0.004585138235
473	0.004565933719
474	0.004545613346
475	0.00452208983
476	0.004508730027
477	0.004499083336
478	0.004489542207
479	0.00447195559
480	0.004450764435
481	0.004428657475
482	0.00440733588
483	0.004395235852
484	0.004374783995
485	0.004345377206
486	0.00433545783
487	0.004323020155
488	0.004304572177
489	0.004282872953
490	0.004269942927
491	0.004254756382
492	0.004226170572
493	0.004210261633
494	0.00418426193
495	0.004166786618
496	0.004144764902
497	0.004133721289
498	0.004121844303
499	0.004104041181
500	0.004089280218
501	0.004058596185
502	0.004043875488
503	0.004033006672
504	0.004022632571
505	0.004009248058
506	0.003996618866
507	0.003977729363
508	0.003944883007
509	0.003931744827
510	0.00391511408
511	0.003897081811
512	0.003886093857
513	0.003863292453
514	0.003845515378
515	0.003828599499
516	0.003813711687
517	0.003795310472
518	0.003777093933
519	0.00373867452
520	0.00372613046
521	0.003704015704
522	0.003690688694
523	0.003678254391
524	0.003666595674
525	0.003654578212
526	0.003633504506
527	0.003617966522
528	0.003603287787
529	0.003591701944
530	0.003577208882
531	0.003559756204
532	0.003545155602
533	0.003520567525
534	0.003491894986
535	0.003478369051
536	0.003459619552
537	0.003444771988
538	0.003428792754
539	0.003415831922
540	0.003405732641
541	0.003394774802
542	0.003383224415
543	0.00337276376
544	0.00334687692
545	0.003335686495
546	0.003328261803
547	0.003314058631
548	0.003298206108
549	0.003287367947
550	0.003280057006
551	0.00325820019
552	0.003245311074
553	0.003235652238
554	0.003220592168
555	0.003202157576
556	0.003190596018
557	0.00317654016
558	0.003171327358
559	0.003151580932
560	0.00313698567
561	0.003128599224
562	0.003114412712
563	0.003105433953
564	0.003084100535
565	0.003072605867
566	0.003067284817
567	0.003058934141
568	0.003047565952
569	0.003033244874
570	0.003023680437
571	0.003009991648
572	0.00299600261
573	0.002984012313
574	0.002969234485
575	0.002958897281
576	0.0029484182
577	0.002934006976
578	0.002916419878
579	0.002903745819
580	0.002894001874
581	0.002867863484
582	0.002860027231
583	0.00285289725
584	0.002841759361
585	0.002820765155
586	0.002815166579
587	0.002803463287
588	0.002798201843
589	0.002790776148
590	0.002782143758
591	0.002771408175
592	0.002763735693
593	0.00275220611
594	0.002743986567
595	0.002719816028
596	0.002713045502
597	0.00270418565
598	0.002697260422
599	0.002693043115
600	0.002678291827
601	0.002664738931
602	0.002649754071
603	0.00264351145
604	0.002629558462
605	0.002614894962
606	0.002599324942
607	0.00259023488
608	0.002581570415
609	0.002572733005
610	0.002563507705
611	0.002556832747
612	0.002547973417
613	0.002540207275
614	0.0025324492
615	0.002515147239
616	0.002502766705
617	0.002498103979
618	0.002490125545
619	0.002473732972
620	0.002467682197
621	0.002463580906
622	0.002454733509
623	0.002446934859
624	0.002434231901
625	0.002423655864
626	0.002417857851
627	0.002408818696
628	0.002392425532
629	0.002383975767
630	0.002372193573
631	0.00236716409
632	0.002355723164
633	0.002349578548
634	0.00233167978
635	0.002327941635
636	0.002315143711
637	0.002296278855
638	0.002296256333
639	0.00228490836
640	0.002275302694
641	0.002261687877
642	0.002252715452
643	0.002247295059
644	0.002240961164
645	0.002232375035
646	0.002221888692
647	0.002213946177
648	0.002207573246
649	0.002199017067
650	0.002188907231
651	0.002178535558
652	0.002172181156
653	0.002165590454
654	0.002162154146
655	0.002149520674
656	0.002140653851
657	0.002134767949
658	0.002128155403
659	0.002116585636
660	0.00210781299
661	0.002098796556
662	0.002090061779
663	0.002085161587
664	0.002069619149
665	0.002053412434
666	0.002046582348
667	0.002035268926
668	0.002026122207
669	0.002019961174
670	0.002010159625
671	0.002003371809
672	0.001997238102
673	0.001991723299
674	0.001981759612
675	0.001976218139
676	0.001965939891
677	0.001960760744
678	0.00195112203
679	0.001943849185
680	0.001939627694
681	0.0019396217
682	0.001935483511
683	0.001931671715
684	0.001924570321
685	0.001918906987
686	0.001914214424
687	0.00190960633
688	0.001894020311
689	0.001886423236
690	0.001872149525
691	0.001862449352
692	0.001856515959
693	0.001856519547
694	0.001850687769
695	0.001845601458
696	0.001839976403
697	0.001826602809
698	0.001822361491
699	0.00181833622
700	0.001805939905
701	0.001800421956
702	0.001792405867
703	0.001784283694
704	0.00177628754
705	0.001765977172
706	0.001757946297
707	0.001753005861
708	0.00174583971
709	0.001741638686
710	0.001734538287
711	0.001734538287
712	0.001715315833
713	0.001709274329
714	0.001705105479
715	0.001701575431
716	0.001696845235
717	0.001688099868
718	0.001682754469
719	0.001678401044
720	0.00167463249
721	0.001669546621
722	0.001669546621
723	0.001660486489
724	0.001655726395
725	0.0016526294
726	0.001646257946
727	0.001638487843
728	0.001638479044
729	0.001632587185
730	0.001628916028
731	0.001628908412
732	0.00162555377
733	0.00162080912
734	0.00162080912
735	0.001613470212
736	0.00160927822
737	0.001604488955
738	0.001604475452
739	0.001604474445
740	0.001599937597
741	0.001589590449
742	0.001584241229
743	0.001578625221
744	0.001574605712
745	0.001566478614
746	0.001566471107
747	0.001559906505
748	0.00155603532
749	0.00155603532
750	0.00155603532
751	0.00155603532
752	0.001548533911
753	0.001548541342
754	0.001548529719
755	0.001548517131
756	0.00154849984
757	0.001548493539
758	0.001548488127
759	0.001548490453
760	0.001548476367
761	0.00154847433
762	0.001548468581
763	0.001548464659
764	0.001548452234
765	0.001548451652
766	0.001548441507
767	0.00154843703
768	0.001548420247
769	0.001548426071
770	0.001548423122
771	0.001548410539
772	0.001548407366
773	0.001548397412
774	0.001548391551
775	0.001548393048
776	0.001548388515
777	0.001548378185
778	0.001548374905
779	0.001548370428
780	0.001548360679
781	0.001548358025
782	0.001548347238
783	0.00154834609
784	0.001548341514
785	0.001548343871
786	0.001548338097
787	0.00154833282
788	0.001548329675
789	0.001548315263
790	0.00154832084
791	0.001548321113
792	0.00154831012
793	0.001548308459
794	0.001548305581
795	0.001548292232
796	0.001548290313
797	0.001548296743
798	0.001548290257
799	0.001548293696
800	0.001548276437
801	0.001548283933
802	0.001548272486
803	0.001548273252
804	0.001541962937
805	0.001537368247
806	0.001528954839
807	0.001522449866
808	0.001522449866
809	0.001515603037
810	0.001512199374
811	0.001506772347
812	0.001501681438
813	0.001498025419
814	0.00149354648
815	0.001486582142
816	0.001486574525
817	0.001482111701
818	0.001479266959
819	0.001475437221
820	0.001471385789
821	0.001471385789
822	0.001471385789
823	0.001471389708
824	0.001464852423
825	0.001458657872
826	0.001455578149
827	0.001451466954
828	0.001451456658
829	0.001451441767
830	0.001451414937
831	0.001445566981
832	0.001437742393
833	0.001437742393
834	0.001437742393
835	0.001432983249
836	0.001427138682
837	0.0014271261
838	0.001421885573
839	0.001414826393
840	0.00140868871
841	0.00140868871
842	0.001403475571
843	0.001399625111
844	0.001389593633
845	0.001389583597
846	0.001389576822
847	0.001385055941
848	0.001385055941
849	0.001385055941
850	0.001382291735
851	0.001382291735
852	0.001377238312
853	0.001372623573
854	0.001372612493
855	0.001368954972
856	0.001365830226
857	0.001365816462
858	0.001365811202
859	0.001365799478
860	0.001362722983
861	0.001362712403
862	0.001357475788
863	0.001357469047
864	0.001357468735
865	0.001357468735
866	0.001357466604
867	0.001350316201
868	0.001350312339
869	0.001345750733
870	0.001340895104
871	0.001340895104
872	0.001327872365
873	0.001320367271
874	0.001316961127
875	0.001311812087
876	0.001306619446
877	0.001306619446
878	0.001299951796
879	0.001294510356
880	0.001289507651
881	0.001284483522
882	0.001281112867
883	0.001281116163
884	0.001281106746
885	0.001276976935
886	0.001276978164
887	0.001276978164
888	0.001276975513
889	0.001276962451
890	0.001276962451
891	0.001276962451
892	0.001276961753
893	0.001276961753
894	0.001272232531
895	0.001272223411
896	0.001272221214
897	0.00127221362
898	0.001272213006
899	0.00127219605
900	0.00127219605
901	0.001272213842
902	0.001272210181
903	0.001272205995
904	0.001272193357
905	0.001272199274
906	0.001272198556
907	0.001272198556
908	0.001272183449
909	0.001272183449
910	0.001267741121
911	0.00126345354
912	0.001263441373
913	0.001263441373
914	0.001259293472
915	0.001255823618
916	0.001255823618
917	0.001255812618
918	0.001251187323
919	0.001246068788
920	0.00124080201
921	0.00124080201
922	0.001240807312
923	0.001233969394
924	0.001228689286
925	0.001224039845
926	0.001224039845
927	0.001224038347
928	0.001218159639
929	0.001215426983
930	0.001215415284
931	0.001215415284
932	0.001215415284
933	0.001209942146
934	0.001205456234
935	0.001205464379
936	0.001205470248
937	0.001205459585
938	0.001205452925
939	0.001205452925
940	0.001205449626
941	0.001205449626
942	0.001200527296
943	0.001200527296
944	0.001200538296
945	0.001200528752
946	0.001194422448
947	0.001194422448
948	0.001194423156
949	0.001194400157
950	0.001194400157
951	0.001191238499
952	0.001184693196
953	0.001184693196
954	0.001184693112
955	0.001180662713
956	0.001177791541
957	0.001173714005
958	0.001169611833
959	0.001169611833
960	0.001169611833
961	0.001169610268
962	0.001169603447
963	0.001169605357
964	0.001169603454
965	0.0011695946
966	0.001169600494
967	0.001169592978
968	0.001163810153
969	0.001163808607
970	0.001163797666
971	0.001163785821
972	0.00116099761
973	0.001157637482
974	0.001157637482
975	0.001153852674
976	0.001153830056
977	0.001148925099
978	0.001148925099
979	0.001148925099
980	0.001148913372
981	0.001148916082
982	0.001148913383
983	0.001148906406
984	0.001148911772
985	0.001148914712
986	0.001148891438
987	0.001146473818
988	0.001141163446
989	0.001141176819
990	0.001141176819
991	0.001138025396
992	0.001138012459
993	0.001138033121
994	0.001138021296
995	0.001138014513
996	0.001138009
997	0.001138009
998	0.001138014319
999	0.001138020774
